iter	Passed	Remaining
1346	49333	23916
1347	49369	23878
1348	49402	23840
1349	49438	23803
1350	49476	23767
1351	49521	23735
1352	49541	23690
1353	49579	23654
1354	49614	23617
1355	49651	23580
1356	49688	23544
1357	49723	23506
1358	49758	23469
1359	49795	23433
1360	49830	23395
1361	49864	23357
1362	49902	23321
1363	49942	23286
1364	49977	23249
1365	50012	23212
1366	50048	23175
1367	50082	23137
1368	50121	23101
1369	50156	23064
1370	50195	23029
1371	50230	22991
1372	50265	22954
1373	50299	22916
1374	50336	22880
1375	50373	22843
1376	50419	22811
1377	50457	22775
1378	50495	22739
1379	50532	22702
1380	50576	22669
1381	50621	22636
1382	50666	22603
1383	50709	22570
1384	50753	22536
1385	50792	22500
1386	50835	22467
1387	50875	22432
1388	50913	22395
1389	50965	22365
1390	51007	22331
1391	51046	22295
1392	51086	22261
1393	51133	22228
1394	51175	22194
1395	51220	22161
1396	51263	22127
1397	51318	22098
1398	51375	22070
1399	51416	22035
1400	51459	22001
1401	51513	21972
1402	51565	21942
1403	51611	21909
1404	51652	21874
1405	51699	21841
1406	51745	21808
1407	51784	21773
1408	51821	21736
1409	51856	21698
1410	51894	21662
1411	51930	21625
1412	51967	21588
1413	52005	21552
1414	52042	21515
1415	52076	21477
1416	52114	21441
1417	52151	21404
1418	52187	21367
1419	52224	21331
1420	52261	21294
1421	52296	21256
1422	52332	21219
1423	52368	21182
1424	52405	21146
1425	52443	21109
1426	52480	21073
1427	52515	21035
1428	52551	20998
1429	52588	20961
1430	52625	20924
1431	52665	20889
1432	52705	20854
1433	52743	20817
1434	52782	20781
1435	52818	20744
1436	52859	20709
1437	52901	20674
1438	52937	20638
1439	52988	20606
1440	53031	20572
1441	53076	20538
1442	53122	20505
1443	53168	20472
1444	53209	20436
1445	53249	20401
1446	53290	20365
1447	53327	20329
1448	53367	20293
1449	53404	20256
1450	53445	20221
1451	53484	20185
1452	53529	20151
1453	53571	20116
1454	53611	20081
1455	53654	20046
1456	53699	20012
1457	53742	19978
1458	53788	19944
1459	53835	19911
1460	53900	19885
1461	53951	19853
1462	53999	19820
1463	54046	19787
1464	54083	19750
1465	54126	19715
1466	54169	19681
1467	54208	19645
1468	54245	19608
1469	54280	19570
1470	54319	19534
1471	54357	19497
1472	54394	19460
1473	54431	19423
1474	54469	19387
1475	54515	19353
1476	54556	19318
1477	54602	19284
1478	54636	19246
1479	54676	19210
1480	54714	19173
1481	54751	19137
1482	54789	19100
1483	54826	19063
1484	54866	19027
1485	54903	18990
1486	54939	18953
1487	54980	18917
1488	55027	18884
1489	55073	18850
1490	55113	18814
1491	55154	18778
1492	55194	18743
1493	55232	18706
1494	55271	18670
1495	55307	18633
1496	55342	18595
1497	55383	18559
1498	55421	18523
1499	55459	18486
1500	55500	18450
1501	55540	18414
1502	55583	18380
1503	55625	18344
1504	55665	18308
1505	55705	18272
1506	55744	18236
1507	55784	18200
1508	55822	18163
